network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude
1.178.200.128/25,2155400,2077456,,0,0,,-33.8615,151.2055
1.178.201.0/24,9972948,2077456,,0,0,2117,-33.7928,151.0386
1.178.202.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.204.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.205.0/25,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.205.128/27,2148591,2077456,,0,0,3171,-37.9457,145.1581
1.178.205.160/27,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.205.192/26,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.206.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.208.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.209.0/25,8348737,2077456,,0,0,2200,-33.9246,151.0109
1.178.209.128/25,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.210.0/24,2147357,2077456,,0,0,3029,-37.8826,144.7003
1.178.211.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.212.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.214.0/24,2075056,2077456,,0,0,5074,-34.8833,138.6667
1.178.215.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.216.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.217.0/25,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.217.128/25,2165488,2077456,,0,0,3437,-37.5167,144.4833
1.178.218.0/24,8348955,2077456,,0,0,3085,-37.7204,145.0698
1.178.219.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.220.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.222.0/24,8348441,2077456,,0,0,2209,-33.9480,151.0798
1.178.223.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.224.0/24,7281807,2077456,,0,0,3029,-37.8690,144.6930
1.178.225.0/25,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.225.128/25,2147714,2077456,,0,0,1001,-33.8615,151.2055
1.178.226.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.228.0/22,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.232.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.233.0/24,2154854,2077456,,0,0,4270,-27.8833,153.1333
1.178.234.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.236.0/27,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.236.32/27,2208302,2077456,,0,0,2087,-33.7667,151.2083
1.178.236.64/26,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.236.128/25,8606383,2077456,,0,0,4012,-13.0655,143.4047
1.178.237.0/24,2145234,2077456,,0,0,,-37.8139,144.9634
1.178.238.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.240.0/24,2155400,2077456,,0,0,,-33.8615,151.2055
1.178.241.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.242.0/23,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.244.0/24,2153773,2077456,,0,0,4125,-27.7463,153.0312
1.178.245.0/24,2155400,2077456,,0,0,,-33.8615,151.2055
1.178.246.0/26,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.246.64/27,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.246.96/27,6621338,2077456,,0,0,5087,-34.8793,138.6356
1.178.246.128/25,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.247.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.248.0/24,2155400,2077456,,0,0,,-33.8615,151.2055
1.178.249.0/25,2065078,2077456,,0,0,5252,-35.0345,138.9115
1.178.249.128/25,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.250.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.251.0/24,2061327,2077456,,0,0,,-34.9287,138.5986
1.178.252.0/24,2147714,2077456,,0,0,1001,-33.8615,151.2055
1.178.253.0/24,2077456,2077456,,0,0,,-27.0000,133.0000
1.178.254.0/24,8348245,2077456,,0,0,4226,-28.0531,153.3981
1.178.255.0/24,9972762,2077456,,0,0,1493,-33.9667,151.1000
1.179.0.0/17,2077456,2077456,,0,0,,-27.0000,133.0000
1.179.128.0/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.96/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.104/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.108/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.128.112/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.128/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.192/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.208/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.216/30,1606270,1605651,,0,0,16000,14.8879,100.4046
1.179.128.220/30,1606376,1605651,,0,0,,6.6231,100.0668
1.179.128.224/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.128.240/29,1906687,1605651,,0,0,,13.8878,101.4050
1.179.128.248/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.129.0/24,1605651,1605651,,0,0,,13.7500,100.4667
1.179.130.0/24,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.0/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.64/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.68/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.131.72/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.80/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.88/29,1605245,1605651,,0,0,,15.2384,104.8487
1.179.131.96/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.120/30,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.131.124/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.131.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.0/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.8/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.12/30,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.132.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.32/30,1606030,1605651,,0,0,,14.8818,103.4936
1.179.132.36/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.40/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.44/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.132.48/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.56/30,1620755,1605651,,0,0,10260,13.6674,100.6421
1.179.132.60/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.64/27,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.132.96/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.120/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.124/30,1606790,1605651,,0,0,,17.1612,104.1473
1.179.132.128/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.136/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.140/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.132.144/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.160/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.192/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.200/29,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.132.208/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.132.224/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.0/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.32/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.133.36/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.40/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.48/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.64/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.72/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.133.76/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.96/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.128/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.144/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.148/30,1609071,1605651,,0,0,42000,17.4833,101.7167
1.179.133.152/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.160/30,1606270,1605651,,0,0,16000,14.8879,100.4046
1.179.133.164/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.168/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.133.172/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.176/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.192/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.208/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.216/30,1608718,1605651,,0,0,10510,13.8141,100.7314
1.179.133.220/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.133.224/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.0/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.8/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.134.12/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.16/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.24/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.28/30,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.134.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.96/28,1609776,1605651,,0,0,,16.4467,102.8330
1.179.134.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.120/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.124/30,1150954,1605651,,0,0,,13.5367,99.8171
1.179.134.128/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.160/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.176/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.184/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.188/30,1605245,1605651,,0,0,,15.2384,104.8487
1.179.134.192/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.224/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.134.232/29,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.134.240/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.0/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.96/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.100/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.135.104/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.112/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.128/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.160/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.176/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.184/30,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.135.188/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.192/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.208/30,1152473,1605651,,0,0,52000,18.2983,99.5072
1.179.135.212/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.216/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.224/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.240/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.248/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.135.252/30,1608409,1605651,,0,0,,6.4264,101.8231
1.179.136.0/28,1150533,1605651,,0,0,,17.0078,99.8230
1.179.136.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.64/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.128/28,1152473,1605651,,0,0,52000,18.2983,99.5072
1.179.136.144/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.160/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.168/30,1609032,1605651,,0,0,15000,14.8000,100.6167
1.179.136.172/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.176/29,1605215,1605651,,0,0,,17.6256,100.0942
1.179.136.184/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.192/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.208/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.216/30,1606270,1605651,,0,0,16000,14.8879,100.4046
1.179.136.220/30,1608900,1605651,,0,0,,16.1848,103.3007
1.179.136.224/30,1608900,1605651,,0,0,,16.1848,103.3007
1.179.136.228/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.232/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.136.240/29,1609776,1605651,,0,0,,16.4467,102.8330
1.179.136.248/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.137.0/24,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.0/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.8/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.12/30,1152222,1605651,,0,0,,19.3085,97.9653
1.179.138.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.32/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.40/30,1605239,1605651,,0,0,,17.4157,102.7859
1.179.138.44/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.48/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.96/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.104/30,1606033,1605651,,0,0,,14.4742,100.1222
1.179.138.108/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.112/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.128/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.192/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.224/29,1611439,1605651,,0,0,,13.6882,101.0716
1.179.138.232/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.138.240/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.0/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.16/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.24/30,1606588,1605651,,0,0,74000,13.5475,100.2736
1.179.139.28/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.64/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.128/28,1607552,1605651,,0,0,54000,18.1500,100.1333
1.179.139.144/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.160/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.139.164/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.168/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.176/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.139.192/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.140.0/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.140.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.140.96/30,8533914,1605651,,0,0,10400,13.7699,100.5530
1.179.140.100/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.140.104/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.140.112/29,1609348,1605651,,0,0,,13.7540,100.5014
1.179.140.120/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.140.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.0/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.96/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.112/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.116/30,1608900,1605651,,0,0,,16.1848,103.3007
1.179.141.120/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.124/30,1604870,1605651,,0,0,95000,6.5399,101.2813
1.179.141.128/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.136/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.140/30,1606147,1605651,,0,0,,7.1988,100.5951
1.179.141.144/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.160/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.168/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.172/30,1606147,1605651,,0,0,,7.1988,100.5951
1.179.141.176/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.141.180/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.184/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.141.192/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.0/29,1151426,1605651,,0,0,56000,19.1667,99.9167
1.179.142.8/29,1606588,1605651,,0,0,74000,13.5475,100.2736
1.179.142.16/29,1609032,1605651,,0,0,15000,14.8000,100.6167
1.179.142.24/29,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.142.32/29,1153081,1605651,,0,0,,14.0032,99.5501
1.179.142.40/29,1605239,1605651,,0,0,,17.4157,102.7859
1.179.142.48/29,1150007,1605651,,0,0,92140,7.5582,99.6105
1.179.142.56/29,1610469,1605651,,0,0,46000,16.4333,103.5000
1.179.142.64/28,1153081,1605651,,0,0,,14.0032,99.5501
1.179.142.80/29,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.142.88/29,1606030,1605651,,0,0,,14.8818,103.4936
1.179.142.96/29,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.142.104/29,1150954,1605651,,0,0,,13.5367,99.8171
1.179.142.112/29,1609071,1605651,,0,0,42000,17.4833,101.7167
1.179.142.120/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.128/29,1606790,1605651,,0,0,,17.1612,104.1473
1.179.142.136/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.144/29,1608595,1605651,,0,0,,16.5453,104.7235
1.179.142.152/29,1152473,1605651,,0,0,52000,18.2983,99.5072
1.179.142.160/29,1609348,1605651,,0,0,,13.7540,100.5014
1.179.142.168/29,1606586,1605651,,0,0,75000,13.4146,100.0026
1.179.142.176/29,1607552,1605651,,0,0,54000,18.1500,100.1333
1.179.142.184/29,1614295,1605651,,0,0,76130,12.9333,100.8833
1.179.142.192/29,1149698,1605651,,0,0,,13.1119,99.9447
1.179.142.200/29,1605221,1605651,,0,0,61000,15.3667,100.0500
1.179.142.208/30,1153081,1605651,,0,0,,14.0032,99.5501
1.179.142.212/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.216/31,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.218/32,1606250,1605651,,0,0,20110,13.1667,100.9333
1.179.142.219/32,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.220/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.224/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.142.228/30,1152473,1605651,,0,0,52000,18.2983,99.5072
1.179.142.232/29,1609348,1605651,,0,0,,13.7540,100.5014
1.179.142.240/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.143.0/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.143.32/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.143.48/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.143.56/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.143.60/30,1607532,1605651,,0,0,13120,14.3517,100.5774
1.179.143.64/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.143.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.0/26,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.64/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.80/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.84/30,1152633,1605651,,0,0,,8.0726,98.9105
1.179.144.88/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.96/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.120/30,1609350,1605651,,0,0,10200,13.7540,100.5014
1.179.144.124/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.144.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.145.0/24,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.0/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.32/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.40/30,1609776,1605651,,0,0,,16.4467,102.8330
1.179.146.44/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.48/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.96/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.112/30,1609776,1605651,,0,0,,16.4467,102.8330
1.179.146.116/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.120/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.146.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.147.0/24,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.0/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.8/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.12/30,1607725,1605651,,0,0,66000,16.4333,100.3667
1.179.148.16/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.32/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.64/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.96/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.104/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.108/30,1607708,1605651,,0,0,65000,16.8248,100.2586
1.179.148.112/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.120/30,1607708,1605651,,0,0,65000,16.8248,100.2586
1.179.148.124/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.128/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.136/30,1607708,1605651,,0,0,65000,16.8248,100.2586
1.179.148.140/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.144/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.152/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.156/30,1607532,1605651,,0,0,13120,14.3517,100.5774
1.179.148.160/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.168/29,1607532,1605651,,0,0,13120,14.3517,100.5774
1.179.148.176/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.192/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.200/30,1607532,1605651,,0,0,13120,14.3517,100.5774
1.179.148.204/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.208/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.212/30,1607532,1605651,,0,0,13120,14.3517,100.5774
1.179.148.216/30,1607708,1605651,,0,0,65000,16.8248,100.2586
1.179.148.220/30,1607532,1605651,,0,0,13120,14.3517,100.5774
1.179.148.224/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.228/30,1607532,1605651,,0,0,13120,14.3517,100.5774
1.179.148.232/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.240/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.148.248/30,1607725,1605651,,0,0,66000,16.4333,100.3667
1.179.148.252/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.0/27,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.32/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.36/30,1608132,1605651,,0,0,,13.8622,100.5134
1.179.149.40/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.44/30,1153081,1605651,,0,0,,14.0032,99.5501
1.179.149.48/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.52/30,1151074,1605651,,0,0,,11.8086,99.7967
1.179.149.56/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.64/30,1152631,1605651,,0,0,,8.0726,98.9105
1.179.149.68/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.72/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.80/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.96/30,1906687,1605651,,0,0,,13.8878,101.4050
1.179.149.100/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.104/30,1608409,1605651,,0,0,,6.4264,101.8231
1.179.149.108/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.112/28,1605651,1605651,,0,0,,13.7500,100.4667
1.179.149.128/25,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.0/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.8/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.150.12/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.16/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.24/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.150.28/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.32/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.40/30,1149698,1605651,,0,0,,13.1119,99.9447
1.179.150.44/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.48/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.52/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.150.56/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.150.60/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.64/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.150.68/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.72/30,1151254,1605651,,0,0,,7.8333,98.3833
1.179.150.76/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.80/30,1607001,1605651,,0,0,45000,16.0533,103.6539
1.179.150.84/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.88/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.96/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.104/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.108/30,1604769,1605651,,0,0,35000,15.7953,104.1494
1.179.150.112/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.150.116/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.120/29,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.128/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.132/30,1150965,1605651,,0,0,85000,9.9667,98.6333
1.179.150.136/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.140/30,1608595,1605651,,0,0,,16.5453,104.7235
1.179.150.144/30,1607737,1605651,,0,0,67000,16.4167,101.1333
1.179.150.148/30,1605651,1605651,,0,0,,13.7500,100.4667
1.179.150.152/29,1605651,1605651,,0,0,,13.7500,100.4667
